JCAT,Satcat,Launch_Tag,Piece,Type,Name,PLName,Launch_Date,Parent,Separation_Date,Primary,Decay_Date,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,Orbit_Canonical_Date,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames,Simple_Orbit,Country,Payload_Name,Payload_Program,Payload_Class,Payload_Category,Payload_Discipline,Payload_Result,Payload_Comment,Simple_Payload_Category,LV_Type,Agency,Launch_Site,Launch_Pad,Launch_Vehicle_Family,Launch_Vehicle_Simplified,Launch_Site_Parent,Launch_Site_Name,Launch_State,Launch_Country,Launch_Year
S40133,40133,2014-039,1998-067FC,P    D      ,Flock 1b-8,Dove 0811,2014-07-13,A08237*,2014-08-23,Earth,2015-03-05,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2014-08-24,408.0, ,420.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1b-8,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40134,40134,2014-039,1998-067FD,P    D      ,Flock 1b-7,Dove 080F,2014-07-13,A08237*,2014-08-23,Earth,2015-01-20,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2014-08-24,408.0, ,419.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1b-7,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40139,40139,2014-039,1998-067FE,P    D      ,Flock 1b-18,Dove 080E,2014-07-13,A08237*,2014-09-05,Earth,2015-01-16,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2014-09-05,409.0, ,418.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1b-18,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40140,40140,2014-039,1998-067FF,P    D      ,Flock 1b-17,Dove 081E,2014-07-13,A08237*,2014-09-05,Earth,2015-03-04,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2014-09-05,409.0, ,418.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1b-17,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40422,40422,2014-039,1998-067FN,P ---D-     ,Flock 1b-27,Dove 0823,2014-07-13,A08237*,2015-02-27,Earth,2015-10-14,R,51N 15E?,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-02-27,396.0, ,404.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1B 27,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40423,40423,2014-039,1998-067FP,P ---D-     ,Flock 1b-28,Dove 081B,2014-07-13,A08237*,2015-02-27,Earth,2015-08-07,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-02-27,396.0, ,404.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1B 28,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40427,40427,2014-039,1998-067FQ,P ---D-     ,Flock 1b-21,Dove 0817,2014-07-13,A08237*,2015-03-02,Earth,2015-10-12,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-02,397.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1B 21,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40428,40428,2014-039,1998-067FR,P ---D-     ,Flock 1b-22,Dove 081F,2014-07-13,A08237*,2015-03-02,Earth,2015-10-02,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-02,396.0, ,403.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1B 22,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40429,40429,2014-039,1998-067FS,P ---D-     ,Flock 1b-10,Dove 081C,2014-07-13,A08237*,2015-03-02,Earth,2015-08-23,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-02,393.0, ,406.0, ,51.62, ,LLEO/I,-,-,LEO,United States,Flock 1B 10,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40430,40430,2014-039,1998-067FT,P ---D-     ,Flock 1b-9,Dove 0819,2014-07-13,A08237*,2015-03-02,Earth,2015-06-28,R,SW IOR,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-02,398.0, ,413.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1B 9,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40451,40451,2015-001,1998-067FU,P ---D-     ,Flock 1d'-1,Dove 0A16,2015-01-10,A08239*,2015-02-18,Earth,2015-02-18,TFR,A08237,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-03,394.0, ,406.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1D 1,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40452,40452,2015-001,1998-067FV,P ---D-     ,Flock 1d'-2,Dove 0C02,2015-01-10,A08239*,2015-02-18,Earth,2015-02-18,TFR,A08237,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-03,394.0, ,406.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1D 2,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40453,40453,2014-039,1998-067FW,P ---D-     ,Flock 1b-5,Dove 0822,2014-07-13,A08237*,2015-03-03,Earth,2015-08-17,R,S Oc.,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-03,396.0, ,406.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1B 5,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40454,40454,2014-039,1998-067FX,P ---D-     ,Flock 1b-6,Dove 0901,2014-07-13,A08237*,2015-03-03,Earth,2015-10-16,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-03,396.0, ,406.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1B 6,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40459,40459,2014-039,1998-067GC,P ---D-     ,Flock 1b-11,Dove 0815,2014-07-13,A08237*,2015-03-05,Earth,2015-09-06,R,IOR,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-05,396.0, ,404.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1B 11,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40460,40460,2014-039,1998-067GD,P ---D-     ,Flock 1b-12,Dove 0824,2014-07-13,A08237*,2015-03-05,Earth,2015-09-29,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-03-05,396.0, ,405.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1B 12,Flock-1/I,B,IMG,-,S,-,Observation,Antares 120,OSC,MARS,Pad 0A,Zenit,Antares 120,Wallops MARS,,US,United States,2014
S40722,40722,2015-021,1998-067GE,P ---D-     ,Flock 1e-2,Dove 0B10,2015-04-14,A08341*,2015-07-13,Earth,2016-03-05,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-14,396.0, ,403.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1e-2,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40723,40723,2015-021,1998-067GF,P ---D-     ,Flock 1e-1,Dove 0B1A,2015-04-14,A08341*,2015-07-13,Earth,2016-05-18,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-14,396.0, ,403.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1e-1,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40724,40724,2015-021,1998-067GG,P ---D-     ,Flock 1e-4,Dove 0C06,2015-04-14,A08341*,2015-07-14,Earth,2016-06-23,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-14,399.0, ,400.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1e-4,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40725,40725,2015-021,1998-067GH,P ---D-     ,Flock 1e-3,Dove 0C03,2015-04-14,A08341*,2015-07-14,Earth,2016-05-29,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-14,398.0, ,401.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1e-3,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40726,40726,2015-021,1998-067GJ,P ---D-     ,Flock 1e-7,Dove 0B0E,2015-04-14,A08341*,2015-07-14,Earth,2016-07-16,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,396.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1E 5,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40727,40727,2015-021,1998-067GK,P ---D-     ,Flock 1e-8,Dove 0B0D,2015-04-14,A08341*,2015-07-14,Earth,2016-06-22,R,167.9W 15.2N,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,396.0, ,402.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 6,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40728,40728,2015-021,1998-067GL,P ---D-     ,Flock 1e-5,Dove 0B07,2015-04-14,A08341*,2015-07-14,Earth,2016-06-20,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,395.0, ,403.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 3,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40729,40729,2015-021,1998-067GM,P ---D-     ,Flock 1e-6,Dove 0B0B,2015-04-14,A08341*,2015-07-14,Earth,2016-07-21,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,396.0, ,403.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 4,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40736,40736,2015-021,1998-067GN,P ---D-     ,Flock 1e-9,Dove 0B1F,2015-04-14,A08341*,2015-07-15,Earth,2016-02-08,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,398.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1E 7,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40737,40737,2015-021,1998-067GP,P ---D-     ,Flock 1e-10,Dove 0B09,2015-04-14,A08341*,2015-07-15,Earth,2016-08-09,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,398.0, ,401.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 8,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40738,40738,2015-021,1998-067GQ,P ---D-     ,Flock 1e-11,Dove 0B1E,2015-04-14,A08341*,2015-07-15,Earth,2016-08-09,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,396.0, ,402.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 9,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40739,40739,2015-021,1998-067GR,P ---D-     ,Flock 1e-12,Dove 0B0A,2015-04-14,A08341*,2015-07-15,Earth,2016-08-09,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,396.0, ,402.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 10,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40740,40740,2015-021,1998-067GS,P ---D-     ,Flock 1e-13,Dove 0C07,2015-04-14,A08341*,2015-07-15,Earth,2016-08-24,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,397.0, ,402.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 1E 13,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40741,40741,2015-021,1998-067GT,P ---D-     ,Flock 1e-14,Dove 0B0F,2015-04-14,A08341*,2015-07-15,Earth,2016-07-30,R,-,PLABS,US,PLABS,Cubesat 3U,-,4.5, ,4.5, ,4.5, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-07-17,395.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 1E 14,Flock-1/I,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2015
S40950,40950,2015-038,1998-067HB,P ---D-     ,Flock 2b-1,Dove 0C70,2015-08-19,A08342*,2015-10-06,Earth,2016-09-21,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,400.0, ,404.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 2B-1,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40951,40951,2015-038,1998-067HC,P ---D-     ,Flock 2b-2,Dove 0C18,2015-08-19,A08342*,2015-10-06,Earth,2016-10-02,R,UK,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,398.0, ,406.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2B-2,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40952,40952,2015-038,1998-067HD,P ---D-     ,Flock 2b-3,Dove 0C53,2015-08-19,A08342*,2015-10-06,Earth,2016-10-14,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,399.0, ,405.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2B-3,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40953,40953,2015-038,1998-067HE,P ---D-     ,Flock 2b-4,Dove 0C72,2015-08-19,A08342*,2015-10-06,Earth,2016-10-17,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,401.0, ,403.0, ,51.63, ,LLEO/I,-,-,LEO,United States,Flock 2B-4,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40954,40954,2015-038,1998-067HF,P ---D-     ,Flock 2b-5,Dove 0C73,2015-08-19,A08342*,2015-10-06,Earth,2016-09-25,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,396.0, ,409.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 2B-5,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40955,40955,2015-038,1998-067HG,P ---D-     ,Flock 2b-6,Dove 0C69,2015-08-19,A08342*,2015-10-06,Earth,2016-08-22,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,396.0, ,409.0, ,51.65, ,LLEO/I,-,-,LEO,United States,Flock 2B-6,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40956,40956,2015-038,1998-067HH,P ---D-     ,Flock 2b-7,Dove 0C66,2015-08-19,A08342*,2015-10-06,Earth,2016-09-21,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,396.0, ,408.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2B-7,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40957,40957,2015-038,1998-067HJ,P ---D-     ,Flock 2b-8,Dove 0C55,2015-08-19,A08342*,2015-10-06,Earth,2016-05-22,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-06,397.0, ,408.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2B-8,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40962,40962,2015-038,1998-067HK,P ---D-     ,Flock 2b-10,Dove 0C64,2015-08-19,A08342*,2015-10-07,Earth,2016-10-12,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-07,395.0, ,409.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2B-10,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40963,40963,2015-038,1998-067HL,P ---D-     ,Flock 2b-9,Dove 0C68,2015-08-19,A08342*,2015-10-07,Earth,2016-10-16,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-07,396.0, ,408.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2B-9,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40979,40979,2015-038,1998-067HM,P ---D-     ,Flock 2b-13,Dove 0C74,2015-08-19,A08342*,2015-10-07,Earth,2016-10-11,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-08,397.0, ,407.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2b-13,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S40980,40980,2015-038,1998-067HN,P ---D-     ,Flock 2b-14,Dove 0C47,2015-08-19,A08342*,2015-10-07,Earth,2016-09-12,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2015-10-08,398.0, ,406.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2b-14,Flock-2/I,B,IMG,-,S,-,Observation,H-IIB,MHI,TNSC,Y2,H2B,H2,Tanegashima,,J,Japan,2015
S41479,41479,2016-019,1998-067HZ,P ---D-     ,Flock 2e'-1,Dove 0D05,2016-03-23,A08567*,2016-05-10,Earth,2016-05-10,TFR,A08466,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,399.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2EP 1,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2016
S41480,41480,2016-019,1998-067JA,P ---D-     ,Flock 2e'-3,Dove 0D06,2016-03-23,A08567*,2016-05-10,Earth,2016-05-10,TFR,A08466,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,400.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2EP 2,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2016
S41481,41481,2016-019,1998-067JB,P ---D-     ,Flock 2e'-2,Dove 0C1B,2016-03-23,A08567*,2016-05-10,Earth,2016-05-10,TFR,A08466,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,399.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2EP 3,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2016
S41482,41482,2016-019,1998-067JC,P ---D-     ,Flock 2e'-4,Dove 0C22,2016-03-23,A08567*,2016-05-10,Earth,2016-05-10,TFR,A08466,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,400.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2EP 4,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2016
S41483,41483,2015-072,1998-067JD,P ---D-     ,Flock 2e-1,Dove 0C37,2015-12-06,A08466*,2016-05-17,Earth,2018-06-16,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,400.0, ,402.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2E 1,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2015
S41484,41484,2015-072,1998-067JE,P ---D-     ,Flock 2e-2,Dove 0C78,2015-12-06,A08466*,2016-05-17,Earth,2018-01-23,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,400.0, ,403.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2E 2,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2015
S41486,41486,2015-072,1998-067JG,P ---D-     ,Flock 2e-3,Dove 0C60,2015-12-06,A08466*,2016-05-18,Earth,2018-04-05,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-18,399.0, ,403.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2E 3,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2015
S41487,41487,2015-072,1998-067JH,P ---D-     ,Flock 2e-4,Dove 0C41,2015-12-06,A08466*,2016-05-18,Earth,2018-03-11,R,-,PLABS,US,PLABS,Cubesat 3U,-,5.0, ,5.0, ,5.0, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2016-05-19,398.0, ,404.0, ,51.64, ,LLEO/I,-,-,LEO,United States,Flock 2E 4,Flock-2/I,B,IMG,-,S,-,Observation,Atlas V 401,ULAL,CC,SLC41,Atlas5,Atlas 5,Canaveral,,US,United States,2015
